config_id,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown,selection_score
R_K10P6_CP20_S30,all,AUR,916,-0.2016688081667114,-0.06008263503383837,0.17203358795351184,-0.3492494445333218,-0.39771796676014304,-0.5211085484974529,-0.8696989968445578
R_K10P6_CP20_S30,all,QAUR,916,-0.18821931981937634,-0.05575268411874501,0.17706494226221514,-0.3148713879011745,-0.3552515417854341,-0.5205609586088262,-0.8696989968445578
R_K10P6_CP30_S15,development,AUR,604,-0.18201684503299975,-0.08040769378624879,0.170137845188283,-0.4726032218009205,-0.5166099881792333,-0.4776995034483861,-0.3455742313900293
R_K10P6_CP30_S15,development,QAUR,604,-0.09026455038563075,-0.03870070133914294,0.17708324905980097,-0.21854524097913813,-0.2442465387075522,-0.4115764669181864,-0.3455742313900293
R_K10P6_CP30_S15,holdout,AUR,312,0.2453222937174615,0.19387359492957712,0.1451776091843931,1.3354235272144084,1.8108002035135833,-0.1243822453500627,-0.3455742313900293
R_K10P6_CP30_S15,holdout,QAUR,312,0.30273002787100034,0.23813224603276795,0.14040766378503758,1.696006041360716,2.3182412780293307,-0.12438224537529508,-0.3455742313900293
R_K10P6_CP30_S15,all,AUR,916,0.01865265876575095,0.005097192885452406,0.16217004512251587,0.03143116154158797,0.03597321872203498,-0.4776995034483861,-0.3455742313900293
R_K10P6_CP30_S15,all,QAUR,916,0.1851396876313618,0.04783928674919302,0.16559280062007573,0.2888971414823284,0.3340046457590163,-0.4115764669181864,-0.3455742313900293
R_K10P6_CP30_S30,development,AUR,604,-0.3614556507715645,-0.1706800737886014,0.1669361079994005,-1.0224275373019618,-1.127981356693759,-0.5353561576038961,-0.9633594226307022
R_K10P6_CP30_S30,development,QAUR,604,-0.3472860731619215,-0.1630510870596853,0.1803081436529722,-0.9042913079594426,-1.008656247575826,-0.5596933382417876,-0.9633594226307022
R_K10P6_CP30_S30,holdout,AUR,312,0.3187265203138423,0.25039739253286086,0.14489037458650544,1.7281851416800875,2.4188474398836375,-0.11999948848540476,-0.9633594226307022
R_K10P6_CP30_S30,holdout,QAUR,312,0.29423037331503576,0.23160345282428385,0.14176486169939181,1.6337155064235318,2.3623930676172904,-0.11882626302518762,-0.9633594226307022
R_K10P6_CP30_S30,all,AUR,916,-0.1579346322759172,-0.046189834646146566,0.16015140099924527,-0.2884135534122754,-0.3338195959560299,-0.5353561576038961,-0.9633594226307022
R_K10P6_CP30_S30,all,QAUR,916,-0.1552378108004311,-0.04535043279855355,0.1684784161992874,-0.2691765142480332,-0.31368227499329565,-0.5596933382417876,-0.9633594226307022
